repository	id	iid	project_id	title	description	state	created_at	updated_at	merged_by_user_name	merged_at	closed_by_user_name	closed_at	target_branch	source_branch	author_user_name	source_project_id	target_project_id	sha	merge_commit_sha	squash_commit_sha	changes_count	additions	changes	deletions	file_count
tezos/tezos	65224063	1989	3836952	P2p,Node: make identity generation cooperative	"# Context 

Introduce explicit yield points in the computation of the proof-of-work/p2p-identity.

Should fix https://gitlab.com/tezos/tezos/-/issues/709 and https://gitlab.com/tezos/tezos/-/issues/661 if applied in combination with https://gitlab.com/tezos/tezos/-/merge_requests/1880


# Manually testing the MR

Cherry-pick this commit on top of https://gitlab.com/tezos/tezos/-/merge_requests/1880 , generate a new identity and ctrl+c.

# Automatic testing

Automatic testing is possible but a bit difficult. Especially until https://gitlab.com/tezos/tezos/-/merge_requests/1880 is merged.

# Reviewers

@rafoo\_ @Saroupille @vect0r who all have been involved with the issues mentioned above"	merged	2020-07-22T12:06:16.379Z	2020-08-20T16:38:30.952Z	vbotbol	2020-08-20T15:53:55.522Z			master	raphael-p@lwt-ise-crypto-gen-proof-of-work	raphael-proust	9487506	3836952	1f3e469b7a35dea18baf168e29c978db594f3f75			18	134	177	43	18
tezos/tezos	62532606	1935	3836952	Reorder CI stages	Optional stages go afterwards to make the UI of pipelines more intuitive on gitlab.	merged	2020-06-24T14:01:16.851Z	2020-06-25T16:42:58.869Z	pirbo	2020-06-25T16:42:58.927Z			master	raphael-p@reorder-CI-stages	raphael-proust	9487506	3836952	92f9a2f3b6f6f32ebc5f29e8e5bd301bd7e7b0fb			1	2	4	2	1
tezos/tezos	62420802	1931	3836952	WIP: Install coq-of-ocaml	"We add a CI rule to check that coq-of-ocaml is correctly installed. The next step will be to actually run coq-of-ocaml, in the development branch once rebased on `master`. See https://gitlab.com/metastatedev/tezos/-/merge_requests/111

Part of the task https://gitlab.com/nomadic-labs/tezos/-/issues/161"	closed	2020-06-23T16:35:47.384Z	2020-07-07T07:18:56.547Z			pirbo	2020-07-07T07:18:56.561Z	master	guillaume-claret@add-coq-of-ocaml-to-ci-opam	clarus1	9487506	3836952	4fa4834bb8addbf917a9e163081fbadc5184fb5b			3	12	14	2	3
tezos/tezos	62504507	1933	3836952	p2p: demote all  swap errors to info	"This MR address the point raised in https://gitlab.com/tezos/tezos/-/issues/844

demote all swap messages to info level 

related to https://gitlab.com/tezos/tezos/-/issues/420"	merged	2020-06-24T10:18:40.814Z	2020-07-07T10:51:30.091Z	arvidnl	2020-07-07T10:51:30.133Z			master	abate@p2p_swap_errors	abate	9487506	3836952	ec198d588b6c438246dac9dda30449d20510891f			1	1	2	1	1
tezos/tezos	62417505	1930	3836952	WIP Add a CI rule to run coq-of-ocaml	"Attempt to add a CI rule to check the conversion to Coq. I hope to get some kind of linting from coq-of-ocaml, so that:

* it is quick to fix if needed;
* main errors are avoided.

What we do:

* run coq-of-ocaml on each file of the protocol;
* stop at the first conversion errors, with a ""failure is allowed"" mode.

We add an entry in the CI file, plus a `coq-of-ocaml` folder in the protocol with the configuration for coq-of-ocaml. Note that we check that coq-of-ocaml generate some Coq with no errors, but we do not check that the generated code compiles. This is not necessarily true, name collisions or missing GADTs annotations are examples of errors.

Part of the task https://gitlab.com/nomadic-labs/tezos/-/issues/161"	closed	2020-06-23T16:03:27.093Z	2020-06-24T08:34:36.327Z			clarus1	2020-06-24T08:34:36.347Z	master	guillaume-claret@add-coq-of-ocaml-to-ci	clarus1	9487506	3836952	b8d1a88802a5b42d9805a3f5d8fe5e88cfe082b4			3	13	16	3	3
tezos/tezos	62620334	1937	3836952	Update dependency to ringo 0.5	Note to merger: DO NOT MERGE top commit which is only for testing purpose	merged	2020-06-25T07:33:36.097Z	2020-06-26T20:42:10.132Z	pirbo	2020-06-26T20:42:10.171Z			master	raphael-p@update-to-ringo-0.5	raphael-proust	9487506	3836952	e5fc7f9e10805bb74f0f290bc64e2beb855672d0			9	18	30	12	9
tezos/tezos	62181788	1925	3836952	Emacs: fix fontification of numbers and bytes constants	"This fixes a small bug in the regular expressions for constant fontification in the Emacs Michelson mode: negative numbers and bytes literals were not supported. Since the result of fontification is used for indentation, this caused indentation issues when these unsupported constants appeared as part of sequences. I have attached a file that shows the problem: the file is well-indented and well-typed according to `mockup_client typecheck script` but without the patch Emacs reindents it badly.

[sets.tz](/uploads/e1b63cfee8b74dea611cfe7745ae34f1/sets.tz)"	merged	2020-06-22T09:59:57.227Z	2020-06-22T13:26:45.782Z	adrianbrink	2020-06-22T13:26:45.816Z			master	rafoo@emacs_fontification	rafoo_	9487506	3836952	3fa6cdd87ae6606ca53d66c474894703b9131fcc			1	2	3	1	1
tezos/tezos	62471812	1932	3836952	Update opam repository to include bls12-381 test deps	As requested by @pirbo [here](https://gitlab.com/tezos/opam-repository/-/merge_requests/97#note_365722619), this MR updates the opam repository to include [`py_ecc`](https://github.com/ethereum/py_ecc), a python library for elliptic curve cryptography, notably including primitives for the BLS12-381 curve construction.	merged	2020-06-24T04:54:04.859Z	2020-06-25T21:12:54.494Z	pirbo	2020-06-25T21:12:54.531Z			master	ash/update-upstream-opam-repo	A-Manning	11412215	3836952	ec9d2cfe3cc3ba6de8ff8a163888be5b84aa1bd9			3	3	5	2	3
tezos/tezos	62061374	1922	3836952	CI: fix documentation rule for master	"The last commit replaced the except rule, but it should have extended
the rule which was inherited."	merged	2020-06-19T16:35:55.989Z	2020-06-19T17:23:23.363Z	pirbo	2020-06-19T17:23:23.396Z			master	romain-ci	romain.nl	9487506	3836952	387879c7d2975b61525cb5c96eb265dc9c3018cd			1	16	16	0	1
tezos/tezos	62920242	1940	3836952	WIP: Lib_p2p: unregister points with no common protocol	"Point with incompatible protocol are usually detected locally, but
sometimes a node can think that the remote node is compatible while the
remote node decide otherwise, in case of a deprecated version for example.

Previous patch preventing node registration, from MR !1609, was only effective in the second case. 

This patch allows the removal of incompatible points from the
known_points table in both cases and add a tests for both cases.

In case of a Nack with a list of neighbors, we register the neighbors,
as they might have different restrictions, but we greylist the peer
Id, in order to not being sent back and forth from this point to its
neighbors and so on."	opened	2020-06-29T10:52:37.497Z	2020-09-16T07:37:22.047Z					master	julien@unregister_no-common-net-version_wth-test	julien.t	9487506	3836952	eebfa482b35f43199826d5c8d17f7eec8860b051			5	292	352	60	5
tezos/tezos	62168191	1924	3836952	distributed_db: Fix the protocol on activation	"During the hand-checking (or activation) of the `distributed_db`
protocol, too many messages were sent (`Get_current_branch`). We add a
field `last_activation_request` to remember the last time we sent an
activation message.

This MR addresses issue nomadic-labs/tezos#134 .

# How to test this MR

If you set `TEZOS_LOG` to `""* -> debug""` to print messages received by the `distributed_db`, you can see (before this patch) that the messages `Get_current_branch` is sent many times between two nodes in less than a second which is not necessary (which is a concurrence issue). This patch memoizes the last time such request was sent to prevent this. After this patch, the message is sent only once on activation."	closed	2020-06-22T08:23:39.977Z	2020-07-17T08:32:54.365Z			Saroupille	2020-07-17T08:32:54.380Z	master	francois@ddb-fix-activation	Saroupille	9487506	3836952	e51f527fff7a111f919842538ace8819bb228d42			1	26	30	4	1
tezos/tezos	62204435	1926	3836952	WIP: Tests/python: fix flaky test with pytest.rerun	"`test_p2p.py` was failing spuriously, most likely due to the maintenance process which is triggered non-deterministically. See https://gitlab.com/nomadic-labs/tezos/-/issues/177

This MR 
* add `pytest-rerunfailures` to the list of python requirements
* fixes the test but allowing to re-run `test_check_stat` with a delay (using `pytest-rerunfailures`). This is more robust that using `time.sleep`

Note: we already use some ad-hoc retry mechanism in utility functions (e.g. `utils.check_protocol`).
Using `pytest-rerunfailures` provides a more systematic way of doing the same thing.

WIP:
* It seems `pytest.mark.flaky` doesn't interact well with `pytest.incremental`
* this MR depends on https://gitlab.com/tezos/opam-repository/-/merge_requests/98 that updates `scripts/python_requirements.txt` in `tezos/opam-repository/`"	closed	2020-06-22T12:57:08.386Z	2020-07-17T09:54:34.653Z			bidinger	2020-07-17T09:54:34.547Z	master	philb@fix_test_p2p	bidinger	9487506	3836952	462d569e043b46f6aff0c5a462f6a9b2d79c4f4e			2	2	2	0	2
tezos/tezos	62159448	1923	3836952	remove root from diff, remove get_size RPC		closed	2020-06-22T07:01:20.951Z	2020-06-22T07:02:08.600Z			paracetamolo	2020-06-22T07:02:08.612Z	master	marco-sapling-remove-root	paracetamolo	11412215	3836952	cc8dc51e15ff5745e74924b2a6b179640ff46e86			543+	32473	53068	20595	683
tezos/tezos	62354814	1928	3836952	shell_services: change encoding of pipeline field from int8 to int16	"This MR change the encoding of workers status and in particular the encoding of the pipeline field.

This field is the possible culprit of the following error:
```
$ while :; do curl http://172.3.27.2:8732/workers/prevalidators ; done
(Invalid_argument ""Json_encoding.construct: int8 out of range"")(Invalid_argument ""Json_encoding.construct: int8 out of range"")(Invalid_argument ""Json_encoding.construct: int8 out of range"")(Invalid_argument ""Json_encoding.construct: int8 out of range"")(Invalid_argument ""Json_encoding.construct: int8 out of range"")(Invalid_argument ""Json_encoding.construct: int8 out of range"")(Invalid_argument ""Json_encoding.construct: int8 out of range"")(Invalid_argument ""Json_encoding.construct: int8 out of range"")(Invalid_argument ""Json_encoding.construct: int8 out of range"")(Invalid_argument ""Json_encoding.construct: int8 out of range"")(Invalid_argument ""Json_encoding.construct: int8 out of range"")(Invalid_argument ""Json_encoding.construct: int8 out of range"")
```

Reviewers: @adrianbrink @raphael-proust @arvidnl "	merged	2020-06-23T08:32:27.096Z	2020-07-07T09:12:59.897Z	arvidnl	2020-07-02T12:44:33.144Z			master	abate@prevalidator_int8	abate	9487506	3836952	2ec7343bae3fd201683a37037fb57a8484dfe259			1	2	4	2	1
tezos/tezos	63309964	1949	3836952	update migration script, documentation and test	"This MR is based on https://gitlab.com/metastatedev/tezos/-/merge_requests/132 cleaned of commit modifying proto_alpha so it can be merged against master

Add `user_activated_upgrade.sh` to facilitate testing of migrations in sandbox or from snapshots. This was part of `activate_protocol.sh` but it was removed at some point."	merged	2020-07-02T11:24:37.244Z	2020-07-13T07:35:46.124Z	pirbo	2020-07-09T13:15:42.798Z			master	sylvain/update-migration-script-test	sribar	11412215	3836952	4c39489cc8ed972ff1639016f673bc78dc3c7597		ff133d10696d03ecb9de7e8112058854cd1ed32d	14	525	873	348	14
tezos/tezos	62405742	1929	3836952	Lint.sh: allow to ignore files	"Use a `--ignore file_a.ml file_b.ml` blacklisting option rather than a whitelist in `dune` files.

Reviewers: @smondet @pirbo "	merged	2020-06-23T14:32:28.594Z	2020-06-30T14:23:22.260Z	smondet	2020-06-30T14:23:22.298Z			master	mehdi@lint_ignore	mbouaziz	9487506	3836952	336193dd136e8e43165a30b8677c63e664b2c1c0			9	110	200	90	9
tezos/tezos	62047912	1919	3836952	Fix operation data and metadata failing encodings/decodings		merged	2020-06-19T14:18:56.171Z	2020-06-19T14:48:59.698Z	pirbo	2020-06-19T14:48:59.743Z			master	vbot@fix_metadata_serialization	vbotbol	9487506	3836952	38d4244d67a370d6461547305073128f58282b69			7	120	165	45	7
tezos/tezos	62048337	1920	3836952	Documentation for v7.2 release	We are releasing version 7.2, so the documentation, changelog, and version number need to be updated.	merged	2020-06-19T14:23:02.866Z	2020-06-19T16:27:30.484Z	pirbo	2020-06-19T16:27:30.513Z			master	romain-v7-doc	romain.nl	9487506	3836952	17cab7c5384dc0315ba8828e21ccb27ac07d003b			4	32	39	7	4
tezos/tezos	64723529	1975	3836952	test the migration/stitching with tezt	"This MR add test made with the tezt framework to check that the migration/stitching of a protocol works as expected in a real context.

this test requires a real context and a yes-node. It uses the user-activated ability to check the migration happens after one block then it bakes until the end of the cycle 

For a dev to use this test he only needs to download a snapshot and it's just two commands away : 

```
$ ./scripts/prepare_migration_test.sh auto bond_007 snapshot.roll
$ dune exec tezt/manual_tests/main.exe -- -v --keep-temp migration 
```

I made this [branch](https://gitlab.com/metastatedev/tezos/-/commits/sylvain/proto-proposal-test-migration) to be able to test with proto-proposal branch and environment V1

---- 
previous MR before tezt was merged : 

https://gitlab.com/nomadic-labs/tezos/-/merge_requests/177"	merged	2020-07-17T08:11:57.271Z	2020-08-17T09:14:50.282Z	tzemanovic	2020-08-17T09:14:50.320Z			master	sylvain/tezt	sribar	11412215	3836952	57df64d40a675b16f233a8698ab64c98dce9659c			12	855	1094	239	12
tezos/tezos	63879112	1961	3836952	Draft: RFC: Error_monad/Lwt_result_std_lib: generalize error/trace types when possible	"Functions in the `Error_monad` and in `Lwt_result_std_lib` are specialized for THE `error` type (and `trace` defined as `error list`) but most don't need to.

Generalizing this type allows to reuse them in other contexts, e.g. with a local error type, or to write shortcutting folds such as `find_first`.

Test plan: CI"	closed	2020-07-08T15:46:01.416Z	2020-09-16T07:37:45.924Z			raphael-proust	2020-09-16T07:37:45.952Z	master	mehdi@generalize_error	mbouaziz	9487506	3836952	e5e3e47b81fec41284780d6e69b3a1ea12eb8d21			39	777	1168	391	39
tezos/tezos	61700756	1911	3836952	(fixup) Opam: remove test for unvendored libraries	we really need to fix when the CI runs the opam tests	merged	2020-06-16T17:23:01.691Z	2020-06-16T18:04:39.006Z	pirbo	2020-06-16T18:04:39.034Z			master	extern_secp256k1	pirbo	9487506	3836952	4c0f397ba6d2a8a9decbb814d553ff65f6e07e3b			1	0	20	20	1
tezos/tezos	61935794	1916	3836952	Improve description of /chains/<chain>/blocks	The description of the `/chains/<chain>/blocks` RPC was a bit confusing, for instance, it talked about multiple blockchain heads...	merged	2020-06-18T14:22:38.847Z	2020-06-22T14:17:21.501Z	adrianbrink	2020-06-22T14:17:21.533Z			master	eugenz_chain_services_update_description	eugenz	9487506	3836952	c83b742ef0dc5125fb59b01640006f5357ecabd4			1	10	19	9	1
tezos/tezos	61693612	1910	3836952	Documentation: fix margin on table of contents in generated OCaml documentation	"Fixes #610

Credit to @kinokasai for this patch.

Instead of using absolute positioning, this commit puts the
table of contents inline on top of the page. This fixes the problem
that the toc would cover the contents on some pages.

Before:
![screenshot-20191028-155618.png](/uploads/ad85bdaf87eaa3fdf47191f811dbd62e/screenshot-20191028-155618.png)

After:
![doc_css_fix](/uploads/3f5d0006a27ff00548c884faecc811ea/doc_css_fix.png)

Browse generated documentation in gitlab pipeline artifacts: https://nomadic-labs.gitlab.io/-/tezos/-/jobs/597888194/artifacts/docs/_build/api/api-inline.html"	merged	2020-06-16T16:18:37.137Z	2020-07-02T16:33:44.784Z	adrianbrink	2020-07-02T16:33:45.288Z			master	arvid@doc-fix-css-toc	arvidnl	9487506	3836952	d1fd0f67f464a1dae34f097b7be3e7252676eb3b		d1fd0f67f464a1dae34f097b7be3e7252676eb3b	1	2	2	0	1
