id	type	body	author_user_name	created_at	updated_at	isSystem	noteable_id	noteable_type	noteable_iid	change_trigger	repo	merge_request_id
gid://gitlab/DiffNote/381150122		"```suggestion:-0+0
    requested operation from the queue. The caller is responsible for
```"	romain.nl	2020-07-17T08:36:56Z		False				0	tezos/tezos	1970
gid://gitlab/DiffNote/381188235		yeah sure. I made them explicit here on purpose as we might want to have a different handling for each of these errors. But it's a good point. We can always split them later if needed. Fixed.	abate	2020-07-17T09:31:03Z		False				-2	tezos/tezos	1970
gid://gitlab/DiffNote/396923372		no big deal but this should better be squashed into previous commit for a cleaner history	bidinger	2020-08-17T12:17:27Z		False				-1	tezos/tezos	1970
gid://gitlab/DiffNote/396936253		"This should be squashed with previous commit (and it is unrelated to the commit message).

"	bidinger	2020-08-17T12:36:21Z		False				-1	tezos/tezos	1970
gid://gitlab/DiffNote/396939742		Typo in commit message: `exists` -> `exists`	bidinger	2020-08-17T12:41:43Z		False				-1	tezos/tezos	1970
gid://gitlab/DiffNote/396984771		I don't see what can trigger this error (and if it can be triggered, the documentation for [fetch] is incomplete)	bidinger	2020-08-17T13:27:29Z		False				-1	tezos/tezos	1970
gid://gitlab/DiffNote/396997524		"I wonder if this is a desirable behavior. Imagine this scenario :

Thread A fetches k, with a timeout of 1s.
Thread B fetches k, with a timeout of 10s.

After 1s, the first timeout will expire, and cancel thread B."	bidinger	2020-08-17T13:36:31Z		False				-1	tezos/tezos	1970
gid://gitlab/DiffNote/396999326		If `Canceled` occurs on one blocked fetch, it means the request has been canceled and the error should be raised on all other blocked fetch. So this `clear_or_cancel` is redundant.	bidinger	2020-08-17T13:39:05Z		False				-1	tezos/tezos	1970
gid://gitlab/DiffNote/397006169		"*if* this is useful/needed (see other comments), I wonder if it is the right place. Not a strong opinion, but I'd rather put it either in `Prevalidator`, or in `Requester`.

If this is the semantics that we always want for fetch, it should be enforced at the requester level. And if we want to leave the choice to the caller, it should be in `prevalidator` along with the other calls to `clear_or_cancel`.

I think it could be confusing to have two different semantics for fetch (the well-documented one in `Requester.REQUESTER`, and the one in `Distributed_db`)."	bidinger	2020-08-17T13:49:28Z		False				-1	tezos/tezos	1970
gid://gitlab/DiffNote/381361213		Maybe it wouldn't hurt to add labels to these functions	mbouaziz	2020-07-17T13:08:35Z		False				0	tezos/tezos	1968
gid://gitlab/DiffNote/381361215		"```suggestion:-2+1
      StringTable.find preloaded_cmis (String.capitalize_ascii unit_name)
```
Isn't it just this?"	mbouaziz	2020-07-17T13:08:35Z		False				0	tezos/tezos	1968
gid://gitlab/DiffNote/381409722		I made that change (although it's `find_opt` because this module doesn't use lwtreslib/tzpervasives so it has vanilla Hashtbls instead)	raphael-proust	2020-07-17T14:17:15Z		False				-2	tezos/tezos	1968
gid://gitlab/DiffNote/381409724		"I'm hesitant to rewrite the effective interface of existing functions that we simply re-export. I even considered not exporting `find` to force the use of `find_opt`.

That being said, I'm open to make a few changes. Especially when those changes are compatible with the previous interface as is the case with added labels: it is always possible to call with no labels at all."	raphael-proust	2020-07-17T14:17:15Z		False				-2	tezos/tezos	1968
gid://gitlab/DiffNote/385872111		Not pushing strongly, but you already made changes to existing interfaces, e.g. `Set`s `find`.	mbouaziz	2020-07-27T11:04:50Z		False				0	tezos/tezos	1968
gid://gitlab/DiffNote/389647018		I started doing the work of adding the labels (and keeping the parameter order intact to have partial backwards compatibility) but then I realised that these functions are not actually meant to be used directly. They are generally meant to be passed to the `Make`/`MakeSeeded`. And so I did not label the `seed` parameter. This allows the easy specialisation for hash (with custom traversal limits) but it keeps the function general w.r.t. seededness so it can be used in the functors easily.	raphael-proust	2020-08-03T09:01:10Z		False				-2	tezos/tezos	1968
gid://gitlab/DiffNote/394088136		"It is sad that the whole signature has to be copied. Can't you say that 
```
module type SeededS = 
sig
    include S
    val create : ?random:bool -> int -> 'a t
end
```
?

With the current state, it is not easy to spot the difference between the two signatures also."	Saroupille	2020-08-11T13:01:52Z		False				-1	tezos/tezos	1968
gid://gitlab/DiffNote/394095415		I am not sure to see the difference with `String.Hashtbl`. If this is different or not, a comment to explain why it is redefined here would be nice.	Saroupille	2020-08-11T13:11:25Z		False				0	tezos/tezos	1968
gid://gitlab/DiffNote/394102869		"There's no way in OCaml you can (easily) remove something from a signature or change its type, but I agree we could do better here, like:
```ocaml
module type S0 = sig
  type create

  val create : create

  ...everything else...
end

module type S = S0 with type create := int -> 'a t

module type SeededS = S0 with type create := ?random:bool -> int -> 'a t
```"	mbouaziz	2020-08-11T13:23:06Z		False				-1	tezos/tezos	1968
gid://gitlab/DiffNote/394121243		"Whilst those DRY (don't repeat yourself) tricks are good for syntactic conciseness, they are often worse for other metrics. The issue is that conciseness is only a mean to an end: in order to reduce the work of reviewing, you reduce the amount of code that needs to be reviewed. Conciseness is not an end in itself. In this specific case, the concise version has the following issues:

- It's not beginner friendly because (a) it uses more advanced features of the language and because (b) it doesn't mimic the write-up of the Stdlib which this library provides a kind of replacement for.
- It doesn't play well with documentation because the documentation for the module `SeededS` is a link to the documentation for `S0` but then once you reach `S0` there's no more context about the create part. (This is also valid if you are simply exploring the files with `MerlinLocate`, not just if you click on links in generated HTML pages.)

I can make a more compact version, but I prefer the explicit, unrolled version."	raphael-proust	2020-08-11T13:50:01Z		False				-2	tezos/tezos	1968
gid://gitlab/DiffNote/394121245		"Fixed.

(I think I hadn't noticed that TzPervasives was available here.)"	raphael-proust	2020-08-11T13:50:01Z		False				-2	tezos/tezos	1968
gid://gitlab/DiffNote/394124052		I agree, it is a bit sad because it is hard to notice the differences between two signatures but it is a limitation of OCaml I guess.	Saroupille	2020-08-11T13:54:11Z		False				-1	tezos/tezos	1968
gid://gitlab/DiffNote/394127457		"It's also a question of copy-paste, which is a maintenance issue: you add something to `S` then forget to add it to `SeededS`.

![img](https://www.slate.fr/sites/default/files/photos/anigif_enhanced-25449-1430095732-2.gif)"	mbouaziz	2020-08-11T13:59:16Z		False				-1	tezos/tezos	1968
gid://gitlab/DiffNote/371542645		"(I'm nitpicking)

```suggestion:-0+1
  let choose ~from_config_file = Option.value from_config_file ~default:dummy
```"	smelc	2020-07-01T09:47:49Z		False				0	tezos/tezos	1944
gid://gitlab/DiffNote/383820535		*An unmatched left parenthesis creates an unresolved tension that will stay with you all day*	vect0r	2020-07-22T14:08:23Z		False				0	tezos/tezos	1989
gid://gitlab/DiffNote/383820550		"I think that this matching is a bit weird. I understand that, as the target is `0`, the promise will be resolved ""instantly"" without any yield. As it is an assumption regarding the current implementation, should we expose and use a non-lwt and non-yield version of `generate` (using the non-exported `generate_proof_of_work_n_attempts`) function instead?"	vect0r	2020-07-22T14:08:23Z		False				0	tezos/tezos	1989
gid://gitlab/DiffNote/383867270		sorry, here you go )	raphael-proust	2020-07-22T15:11:05Z		False				-2	tezos/tezos	1989
gid://gitlab/DiffNote/383867273		"I wanted to avoid exposing the non-yielding version to prevent future uses. But it does makes that matching a bit strange.

Maybe we could have a `P2p_identity.generate_target_0` that does not yield? I think target-0 is the only case where I use this kind matching. I'll make a commit towards this and we can see if it's ok."	raphael-proust	2020-07-22T15:11:05Z		False				-2	tezos/tezos	1989
gid://gitlab/DiffNote/383874307		"Event if it not super elegant, it seems better to me that way!

To avoid future uses, why not adding a comment such as: 
`[generate_proof_of_work_with_target_0 pk] generates a proof of work for the public key [pk] following a (hardcoded) 0 target. Warning: generate_proof_of_work_with_target_0 aims to be used when generating fake identities and in tests only.`"	vect0r	2020-07-22T15:21:56Z		False				0	tezos/tezos	1989
gid://gitlab/DiffNote/383880531		Done. (Not the exact same words, but similar in spirit. I also added a doc-string for `generate_with_bound` and I mentioned `yield_every` in the doc-string of `generate`.	raphael-proust	2020-07-22T15:32:24Z		False				-2	tezos/tezos	1989
gid://gitlab/DiffNote/389639093		"This open is used for `>|=`? Which occurs only once, right? If you don't use the one of the error monad, I suppose it is because this combinator is mapped to another function?

In that case, maybe it would be better to use the explicit function instead of this combinator?"	Saroupille	2020-08-03T08:49:01Z		False				-1	tezos/tezos	1989
gid://gitlab/DiffNote/389642412		Same comment here.	Saroupille	2020-08-03T08:54:26Z		False				-1	tezos/tezos	1989
gid://gitlab/DiffNote/389672796		"Yes, it is only used for `>|=` once.

I could use the one from the `Error_monad` but that would just replace `let open Lwt.Infix in` with `let open Error_monad in`. I'd rather open the smaller `Lwt.Infix` that has been designed to be open rather than the bigger `Error_monad` that's meant as a general addition to the stdlib.

The issue with using the fully named function is that it's an infix operator which is more readable than the prefix function. This is compounded by the fact that the prefix function takes the function as the first argument and the promise as the second argument (`Lwt.map (fun proof_of_work -> …) (generate_proof_of_work …)`).

I can do `… |> Lwt.map @@ …` instead of `>|=` (but that's a bit heavy and I don't think it improves readability).

-------------------------

Do you have a preference? An other suggestion?"	raphael-proust	2020-08-03T09:48:23Z		False				-2	tezos/tezos	1989
gid://gitlab/DiffNote/391083817		With your explanations I changed my mind and we can keep as it is now.	Saroupille	2020-08-05T07:45:15Z		False				-1	tezos/tezos	1989
gid://gitlab/DiffNote/369867105		Can't we detect this and discriminate in this function ?	abate	2020-06-29T11:25:38Z		False				-1	tezos/tezos	1940
